date,nav,returns
2026-03-09,1183629064.304189,-0.03909349756046676
2026-03-10,1197254397.6386914,0.011511489321624824
2026-03-11,1216560405.0647357,0.01612523408902966
2026-03-12,1218113806.648125,0.0012768799452309576
2026-03-13,1194531825.3625228,-0.01935942369005117
2026-03-16,1180820272.1636724,-0.01147860015758817
2026-03-17,1175718690.786734,-0.004320370760226289
2026-03-18,1176865024.5733745,0.0009750068580378635
2026-03-19,1171135943.8477304,-0.0048680864891205156
2026-03-20,1146749509.7485905,-0.020822889287318014
2026-03-23,1118815185.9012742,-0.024359569033903905
2026-03-24,1112415210.3855271,-0.005720315201649284
2026-03-25,1134649352.8369908,0.019987269361192883
2026-03-26,1106220062.9712727,-0.025055573155385535
2026-03-27,1122003069.8596299,0.014267510974230957
2026-03-30,1115050434.780579,-0.006196627501135588
2026-03-31,1115428420.4904506,0.00033898530333820176
2026-04-01,1117099161.3097277,0.0014978467363619963
2026-04-02,1135640549.4189596,0.016597799686371095
2026-04-03,1152039586.5205827,0.014440341277011992
2026-04-06,1143783906.2829885,-0.007166142842823797
2026-04-07,1140952359.2888534,-0.002475596114424272
2026-04-08,1164822718.149468,0.02092143345537467
2026-04-09,1144409422.7307503,-0.017524808797640734
2026-04-10,1145875430.425024,0.0012810167979704357
2026-04-13,1144798398.1423934,-0.0009399209146417897
2026-04-14,1149242474.252686,0.0038819726840149116
2026-04-15,1162956168.5133603,0.011932811889494355
2026-04-16,1165977816.3760395,0.0025982474185093363
2026-04-17,1159013309.055356,-0.005973104481807212
2026-04-20,1172122255.8832211,0.011310436839202076
2026-04-21,1174444957.073883,0.00198162024396642
2026-04-22,1172113110.2148368,-0.0019854884173167164
2026-04-23,1172043217.5667312,-5.962961039895909e-05
2026-04-24,1174420970.7505043,0.002028724835513751
2026-04-28,1178174261.3134093,0.00319586473367095
2026-04-29,1171666371.672566,-0.0055237071921674374
2026-05-04,1176091388.823749,0.003776686997396972
2026-05-05,1178354850.9112191,0.0019245630985649242
2026-05-06,1186454231.7854922,0.006873465041544957
2026-05-07,1189634392.8726752,0.0026803908671615417
2026-05-08,1188870434.916023,-0.0006421787746127006
2026-05-11,1182988966.4487805,-0.0049471063410353455
2026-05-12,1198165208.45534,0.012828726587465145
2026-05-13,1192157270.5554924,-0.005014281717955149
2026-05-14,1200771348.718807,0.007225622303423718
2026-05-15,1191999443.940193,-0.007305224918943476
2026-05-18,1195706284.2345119,0.003109766798267799
2026-05-19,1203983061.420372,0.0069220821994415704
2026-05-20,1206519198.8302884,0.0021064560550581035
2026-05-21,1198528222.29902,-0.006623165664512931
2026-05-22,1192021061.3853207,-0.0054292930217507696
2026-05-25,1197641445.5481791,0.004715004075789286
2026-05-26,1196801865.818059,-0.000701027618275063
2026-05-27,1192191413.2853067,-0.0038523106158435683
2026-05-28,1195939031.191229,0.0031434699698056345
2026-05-29,1191959289.4244123,-0.003327712920994652
2026-06-01,1186764464.2332277,-0.004358223671962036
